Culmen Length (mm),Culmen Depth (mm),Flipper Length (mm),Body Mass (g),Delta 15 N (o/oo),Delta 13 C (o/oo),Sex
0.34889951780144046,0.9211328324204008,-0.27126225659567815,-0.060031141522048664,-1.0101060842982796,-0.9331358051156801,-0.8582925733153937
-0.4502640092890163,0.7143673028818424,0.08414879250848623,-0.39892392535972454,1.59207250312721,0.3498085485789083,-0.8582925733153937
-0.8861713877019926,-0.009312050503114134,-0.6977555155206755,-1.415602276872752,0.8448729742203607,-0.036240314529109904,0.9655791449798179
-1.2675903438133473,0.7660586852664829,-0.8399199351623412,-0.8610504487747371,-0.2618346656860916,-0.46377258011637257,0.9655791449798179
-0.9769854248713626,0.4042190085740028,-0.7688377253415083,-1.0767094930350762,0.46470326510748283,0.15945906413270225,0.9655791449798179
0.34889951780144046,-1.30159661011911,0.6528064710751492,0.0015857282666196797,-1.725315249757828,0.10159083482143853,0.9655791449798179
-0.26863593495027605,0.0940707142661651,-1.4085776137290043,-0.7378167091974004,1.1425441377360452,1.2662541166355048,0.9655791449798179
-1.1404506917762285,-0.06100343288775467,-1.1242487744456728,-0.7378167091974004,-0.28186791466175437,-0.6301530489469516,0.9655791449798179
-1.3765671884165915,1.2312811267282404,-0.7688377253415083,-0.49134923004272707,-0.29990523108264633,-0.6383206368677643,-0.8582925733153937
-0.3231243572518976,1.0245155971896818,-0.4134266762373439,-0.2448817508880537,0.5991699805566714,-0.13294803108081388,-0.8582925733153937
-1.0496366546068585,-0.31946034481095364,-0.2001800467748453,-0.46054079514839286,-0.5426697684851416,-1.0769374860618384,0.9655791449798179
-1.3039159586810944,1.127898361958961,-0.5555910958790097,-0.9226673185634054,0.06165425504269436,0.4763565103610483,0.9655791449798179
1.0027605854209056,-0.6813000215034319,1.0792997300001466,0.8950303402023106,-1.2879472882651752,-0.4442721536367532,-0.8582925733153937
1.1299002374580243,0.4042190085740028,-0.7688377253415083,-0.9842841883520738,1.3584190282201003,1.5526037910202144,0.9655791449798179
0.27624828806594465,0.8177500676511216,-0.9110021449831741,-0.830242013880403,-0.15919198597130146,1.341636732810386,0.9655791449798179
0.784806896214418,-0.784682786272712,1.434710779104311,1.1106893844626498,-0.8993503083654845,-1.193555249763964,-0.8582925733153937
0.8211325110821653,-1.30159661011911,0.866053100537648,2.034942431292675,-1.686098871227978,0.28273006054843486,-0.8582925733153937
0.948272163119284,-1.3532879925037498,0.794970890716815,0.5253291214703005,-0.6932702720853975,-0.7057590945786333,0.9655791449798179
-0.5592408538922606,0.9211328324204008,0.5106420514334835,0.12481946784395637,-0.464070683712547,-1.0816295046546422,-0.8582925733153937
0.3125739029336932,1.644812185805359,-0.6977555155206755,0.49452068657596643,-0.1450541303750082,-0.770913606731107,-0.8582925733153937
-1.4310556107182133,0.7143673028818424,-1.0531665646248398,-1.3539854070840838,1.4314738558961124,0.8355069494198369,0.9655791449798179
0.8211325110821653,-0.4228431095802329,1.363628569283478,1.4803906031946599,-1.2873004582705718,-1.4314952085086239,-0.8582925733153937
-1.5218696478875833,-0.4745344919648734,-0.4134266762373439,-1.0459010581407422,-0.31644559808745776,-0.30707405441380353,0.9655791449798179
-0.6137292761938822,0.9211328324204008,-1.479659823549837,-0.306498620676722,0.30885419812246095,0.7347526771505274,-0.8582925733153937
0.23992267319819738,-1.1982138453498299,0.794970890716815,1.2339231240399866,-0.9068350554458774,-0.5109906719868222,0.9655791449798179
-0.0870078606115358,-1.4049793748883892,1.2214641496418124,0.49452068657596643,-0.9212131621830202,-0.5932871885749137,0.9655791449798179
-0.5229152390245121,1.4897380386514394,0.1552310023293191,0.6485628610476373,0.513104629560675,-0.8351619883087742,-0.8582925733153937
0.8211325110821653,-1.4049793748883892,0.1552310023293191,0.5253291214703005,-1.048472343406651,-0.5358409926820521,0.9655791449798179
-0.5047524315906378,0.9728242148050413,-1.3374954039081715,-0.9534757534577396,,,-0.8582925733153937
0.11278302116107869,-1.2499052277344704,0.9371353103584807,0.8026050355193081,-0.9833458033787583,-0.5675307373048862,0.9655791449798179
0.948272163119284,-1.1982138453498299,1.363628569283478,1.172306254251318,-1.5444615832672044,-1.1494527575411146,0.9655791449798179
1.0209233928547798,0.9728242148050413,-0.05801562713317954,-0.49134923004272707,1.6588253585700987,1.6896032862815626,-0.8582925733153937
1.3478539266645118,-1.5083621396576694,1.2214641496418124,1.3571568636173232,-1.0698362140854931,-0.7885521210707243,-0.8582925733153937
0.6213416293095508,-1.7151276691962278,1.0792997300001466,0.6485628610476373,-0.8777831482597687,-0.6589133851361832,-2.682164291610605
0.27624828806594465,-1.30159661011911,0.7238886808959821,0.7409881657306397,-0.9018637049159367,0.298159105815254,0.9655791449798179
-1.0314738471729843,0.5076017733432838,-1.1242487744456728,-0.306498620676722,-0.5524276609751338,0.5975297524323787,-0.8582925733153937
-1.1222878843423543,-0.5779172567341526,-1.2664131940873384,-1.384793841978418,0.8906870186951458,-0.6420816993905671,0.9655791449798179
-0.12333347547928308,0.7143673028818424,-0.6266733056998426,-0.12164801131071701,0.43818323532881426,-0.4080889943827123,-0.8582925733153937
-0.3049615498180233,0.7143673028818424,-1.479659823549837,-0.7994335789860687,-1.266454051587411,0.2641357646436175,0.9655791449798179
-0.7590317356648738,0.9211328324204008,-1.1953309842665056,-0.7994335789860687,0.2288690490757166,-0.11674939546279657,-0.8582925733153937
1.2752026969290158,1.0245155971896818,-0.34234446641651106,-0.7994335789860687,2.3850860765088444,1.045257558364866,-0.8582925733153937
1.0754118151564014,-0.1643861976570339,2.074450667491807,1.85009182192667,-0.48508341810860556,-1.2209625964647928,-0.8582925733153937
0.9301093556854096,1.2312811267282404,0.6528064710751492,-0.306498620676722,1.4774911897977712,1.290123830270331,-0.8582925733153937
1.20255146719352,0.6626759204972018,-0.05801562713317954,-0.9842841883520738,0.3820938343683555,2.2564562309313763,0.9655791449798179
-0.6682176984955037,1.54142942103608,-0.05801562713317954,-0.27569018578238785,0.4192033952015023,-0.767090480470302,-0.8582925733153937
0.23992267319819738,-1.7151276691962278,1.0082175201793138,0.6793712959419714,-0.8985556315149744,-1.1737072663515444,0.9655791449798179
0.5305275921401806,-0.5262258743495122,1.0082175201793138,1.6036243427719965,-0.7568998626972129,-0.4338702711479388,-0.8582925733153937
1.3841795415322602,0.8177500676511216,-0.982084354804007,-1.1691347977180788,1.7674188742352255,1.5856092868886487,-0.8582925733153937
-0.7953573505326225,0.1457620966508038,-1.0531665646248398,-0.49134923004272707,0.3999463422193617,1.2580120522290947,0.9655791449798179
0.5305275921401806,-1.4566707572730289,1.0082175201793138,0.8026050355193081,-0.5944161680532752,-0.5341156207656494,0.9655791449798179
-0.5592408538922606,0.6626759204972018,-0.4134266762373439,-0.3681154904653904,,,-0.8582925733153937
-1.6853349147924492,2.0583432448824777,-0.2001800467748453,0.24805320742129305,-0.3277004399935273,0.5984731212499793,-0.8582925733153937
0.40338794010306334,0.5592931557279226,-1.6218242431915029,-1.1691347977180788,0.22822221908111645,1.4294320965852825,0.9655791449798179
0.04013179142558287,0.45591039095864333,0.6528064710751492,-0.2448817508880537,0.6909459163621546,-0.37934107094108016,-0.8582925733153937
0.8756209333837881,-1.0431396981959111,1.5057929889251438,1.4187737334059916,-1.4197712411649928,0.38746882479735223,-0.8582925733153937
-0.34128716468577186,1.2312811267282404,-0.05801562713317954,-0.18326488109938535,-0.4660850971243057,-0.7529275354586848,-0.8582925733153937
0.6939928590450479,-1.0948310805805506,1.0792997300001466,0.6793712959419714,-0.3751038381693358,-1.2654622966108409,0.9655791449798179
0.33073671036756747,-0.06100343288775467,-0.4134266762373439,-0.6761998394087321,0.9868798793209091,1.7240114226287981,0.9655791449798179
-0.2504731275164018,-0.21607758004167443,-0.982084354804007,-1.0459010581407422,1.170819848928632,1.5591328962578213,0.9655791449798179
-0.17782189778090593,-2.0769673458887072,1.0082175201793138,0.9874556448853131,-1.9365514451377415,0.39250840032295653,0.9655791449798179
